customer_id,recency,frequency,monetary,avg_order_value,tenure_days,basket_depth,items_per_basket,discount_ratio,category_breadth,channel_diversity
C10285,17,6,6494.55,1082.425,105,8.0,4.166666666666667,0.05563488416730162,11,1
C10286,53,45,51283.020000000004,1139.6226666666666,728,7.355555555555555,3.6444444444444444,0.0017353753987810912,14,2
C10287,25,29,35180.59,1213.1237931034482,722,7.482758620689655,3.896551724137931,0.015023302511564463,13,3
C10288,1,79,160757.04,2034.8992405063293,727,12.189873417721518,6.253164556962025,0.03301535017146308,14,3
C10289,132,12,15891.85,1324.3208333333334,327,9.333333333333334,4.833333333333333,0.0596059917841973,13,2
C10290,2,70,170460.69,2435.1527142857144,537,13.82857142857143,7.6,0.02131251874934512,14,3
C10291,1,31,31568.06,1018.3245161290323,564,8.806451612903226,4.419354838709677,0.021798470664390564,12,3
C10292,57,5,3724.62,744.924,191,5.8,3.2,0.0734914404262623,8,2
C10293,35,8,4685.2,585.65,565,6.0,3.25,0.06673226817204858,8,3
C10294,154,26,22495.15,865.198076923077,714,7.730769230769231,4.346153846153846,0.09153377315271015,13,3
C10295,22,4,3178.5,794.625,121,7.25,4.0,0.0,8,1
C10296,191,13,14531.0,1117.7692307692307,488,7.3076923076923075,4.3076923076923075,0.02113344003793942,12,3
C10297,115,17,22612.26,1330.1329411764705,642,12.176470588235293,6.411764705882353,0.026497208293707566,14,3
C10298,4,83,188101.91,2266.288072289157,493,12.91566265060241,7.0602409638554215,0.013347059961453262,14,3
C10299,13,76,190739.19,2509.7261842105263,691,14.394736842105264,7.684210526315789,0.0011365955433870892,14,3
C10300,24,6,5668.3099999999995,944.7183333333332,388,9.166666666666666,4.166666666666667,0.06390466486217791,10,1
C10301,43,29,39376.76,1357.8193103448277,511,10.172413793103448,5.172413793103448,0.022537599901501015,14,3
C10302,12,86,188303.28,2189.573023255814,661,11.383720930232558,6.034883720930233,0.014889402204705032,14,3
C10303,173,13,19548.78,1503.7523076923076,387,7.769230769230769,4.538461538461538,0.022076928079399302,13,3
C10304,1,7,4684.0,669.1428571428571,128,5.714285714285714,3.0,0.01291180480773486,9,2
C10305,94,25,36076.1,1443.0439999999999,722,10.64,6.2,0.04081701021608412,14,3
C10306,39,3,1631.16,543.72,70,5.0,2.3333333333333335,0.020100683639509318,5,1
C10307,6,37,68461.23,1850.3035135135135,724,13.297297297297296,6.972972972972973,0.01789265297632283,14,3
C10308,10,88,201202.8,2286.3954545454544,668,13.454545454545455,7.170454545454546,0.01911002536530574,14,3
C10309,43,11,16742.940000000002,1522.0854545454547,310,11.636363636363637,6.454545454545454,0.023488159685891356,13,2
C10310,19,35,43406.96,1240.1988571428572,635,10.028571428571428,5.457142857142857,0.011847730573628305,13,3
C10311,266,10,5956.95,595.6949999999999,692,3.8,2.2,0.12756646558201046,11,3
C10312,2,10,5663.5,566.35,621,7.2,3.6,0.03914669236407069,10,1
C10313,12,9,6479.36,719.9288888888889,416,4.888888888888889,2.6666666666666665,0.0061706334294027694,12,2
C10314,21,19,11779.29,619.9626315789474,560,5.105263157894737,2.8421052631578947,0.06806391663020715,12,3
C10315,255,14,8171.03,583.645,505,5.142857142857143,2.642857142857143,0.06027079650699417,12,3
C10316,17,5,4157.62,831.524,103,7.2,4.0,0.08952507757701311,8,2
C10317,9,5,2630.95,526.1899999999999,522,3.4,1.6,0.1224433296420328,6,1
C10318,14,27,34676.69,1284.321851851852,452,10.444444444444445,5.666666666666667,0.01325292530994584,14,3
C10319,112,21,15512.17,738.6747619047619,521,4.904761904761905,2.619047619047619,0.08457713497972306,10,2
C10320,240,19,29881.97,1572.735263157895,508,12.31578947368421,6.684210526315789,0.052783848937225715,13,3
C10321,62,22,28083.32,1276.5145454545454,430,11.0,5.7272727272727275,0.04626656482939597,13,2
C10322,14,30,30703.93,1023.4643333333333,668,9.0,4.7,0.021630042501069056,13,3
C10323,50,7,3847.13,549.59,399,5.142857142857143,2.7142857142857144,0.08303420331307353,9,1
C10324,35,27,33315.65,1233.912962962963,629,8.88888888888889,4.481481481481482,0.01770253316645069,13,3
C10325,188,17,15352.220000000001,903.0717647058824,697,7.823529411764706,4.176470588235294,0.04102747012155015,11,3
C10326,3,12,10255.380000000001,854.6150000000001,182,5.5,3.0,0.033307474127440326,12,3
C10327,57,9,4591.38,510.15333333333336,556,6.0,2.6666666666666665,0.04890356419317819,8,3
C10328,142,15,19683.33,1312.2220000000002,570,8.866666666666667,4.733333333333333,0.0985447257758852,14,2
C10329,3,40,51772.67,1294.31675,580,10.2,5.55,0.03148982929695999,14,3
C10330,297,3,400.03999999999996,133.34666666666666,367,2.3333333333333335,1.6666666666666667,0.0,3,3
C10331,47,6,13633.76,2272.2933333333335,150,6.833333333333333,3.0,0.0,9,1
C10332,43,12,7286.08,607.1733333333333,523,6.75,3.75,0.03410553666474444,12,2
C10333,88,4,2464.5,616.125,205,7.5,3.75,0.14166901754275985,8,2
C10334,107,23,21416.94,931.171304347826,623,4.913043478260869,2.6956521739130435,0.07565398623986451,12,3
C10335,269,8,6265.58,783.1975,608,5.25,2.25,0.07510104305364065,9,2
C10336,2,50,63912.27,1278.2454,705,9.4,5.06,0.03256599312481741,14,3
C10337,37,15,8617.63,574.5086666666666,621,5.533333333333333,2.8666666666666667,0.0642358339875711,12,2
C10338,134,26,24675.21,949.0465384615384,617,7.884615384615385,4.230769230769231,0.02956431249690289,14,3
C10339,10,14,7278.64,519.9028571428572,648,4.357142857142857,2.357142857142857,0.08719654273796894,12,2
C10340,11,30,47443.47,1581.449,652,11.933333333333334,6.466666666666667,0.016644927624846803,14,3
C10341,23,7,10270.51,1467.2157142857143,131,6.714285714285714,4.714285714285714,0.011009317428097111,11,2
C10342,13,58,189834.38,3273.006551724138,458,15.258620689655173,8.224137931034482,0.008997021943712769,14,3
C10343,13,7,13524.61,1932.087142857143,183,7.142857142857143,3.857142857142857,0.07011948191957626,11,2
C10344,39,12,7246.070000000001,603.8391666666668,407,7.5,3.5,0.06759785881565741,10,2
C10345,1,13,20768.76,1597.5969230769228,210,10.307692307692308,5.3076923076923075,0.014643172307779895,14,3
C10346,172,12,13077.48,1089.79,387,8.833333333333334,5.0,0.050279524351080844,12,2
C10347,6,96,242695.5,2528.078125,570,12.541666666666666,7.041666666666667,0.006198170707362931,14,3
C10348,124,26,23355.2,898.2769230769231,696,7.8076923076923075,4.230769230769231,0.02707989832228437,13,2
C10349,3,36,69899.25,1941.6458333333333,515,11.833333333333334,6.0,0.021938750880649366,13,3
C10350,3,30,31265.68,1042.1893333333333,583,7.9,4.333333333333333,0.008640949705436581,14,3
C10351,78,6,1538.97,256.495,258,3.0,2.1666666666666665,0.03476542900150527,9,1
C10352,4,7,5899.41,842.7728571428571,83,4.571428571428571,2.4285714285714284,0.014406145374596531,9,1
C10353,9,20,18916.82,945.841,482,8.6,4.45,0.06571009326195582,12,3
C10354,152,3,247.75,82.58333333333333,246,1.0,1.0,0.0,2,2
C10355,87,9,3209.44,356.6044444444444,423,4.111111111111111,2.7777777777777777,0.08372136843397503,11,1
C10356,6,14,14167.4,1011.9571428571428,164,7.428571428571429,3.7857142857142856,0.04703096002513018,14,1
C10357,2,26,37320.85,1435.4173076923075,517,14.153846153846153,7.615384615384615,0.05636068451230356,14,3
C10358,3,29,44284.58,1527.0544827586207,531,11.517241379310345,6.103448275862069,0.002750484611338104,14,3
C10359,60,15,6141.860000000001,409.4573333333334,640,3.466666666666667,2.0,0.023607551873024758,11,3
C10360,10,75,188263.13999999998,2510.1751999999997,522,13.013333333333334,6.906666666666666,0.04584872306978786,14,3
C10361,26,7,2449.0899999999997,349.86999999999995,307,4.142857142857143,2.4285714285714284,0.07480960440025386,7,1
C10362,30,11,2825.46,256.86,476,4.181818181818182,2.4545454545454546,0.11625943024434185,9,3
C10363,3,13,6610.68,508.5138461538462,640,7.230769230769231,3.6153846153846154,0.07346096111879644,8,1
C10364,160,3,5862.34,1954.1133333333335,185,9.666666666666666,5.333333333333333,0.02285701903668157,8,1
C10365,376,6,12607.24,2101.2066666666665,515,16.5,8.666666666666666,0.04446159046708089,11,1
C10366,160,23,31308.43,1361.2360869565218,560,9.0,4.826086956521739,0.012754427140240361,14,2
C10367,2,19,6879.4,362.0736842105263,464,4.105263157894737,2.210526315789474,0.04830152658555312,11,2
C10368,12,31,59597.32,1922.494193548387,464,14.161290322580646,7.451612903225806,0.02097491299673178,14,2
C10369,36,32,46226.93,1444.5915625,665,10.1875,5.4375,0.0,13,2
C10370,2,62,170816.17,2755.0995161290325,491,16.177419354838708,8.612903225806452,0.04289454856214402,14,3
C10371,22,37,53825.21,1454.7354054054053,726,10.135135135135135,4.945945945945946,0.03408027842785312,14,2
C10372,7,11,9343.75,849.4318181818181,310,8.0,3.909090909090909,0.05637654653256568,11,2
C10373,50,6,1361.79,226.965,334,3.6666666666666665,1.8333333333333333,0.005499079835246692,7,1
C10374,141,20,13216.85,660.8425,715,5.25,3.3,0.05222876131483328,12,3
C10375,31,4,1536.14,384.035,471,3.5,2.5,0.05441540374506013,5,3
C10376,37,16,8309.54,519.34625,680,6.875,3.8125,0.07705003976346293,12,2
C10377,23,11,7664.19,696.7445454545455,588,6.7272727272727275,3.3636363636363638,0.07016760589866002,9,3
C10378,5,29,49301.59,1700.0548275862068,415,12.827586206896552,7.172413793103448,0.025194836111471403,14,3
C10379,78,9,3654.28,406.03111111111116,540,3.7777777777777777,2.3333333333333335,0.07515615351130278,9,2
C10380,24,19,9074.08,477.5831578947368,532,5.105263157894737,2.789473684210526,0.027872619653426897,12,3
C10381,111,3,1298.33,432.77666666666664,230,3.0,2.0,0.0495944600609042,4,2
C10382,17,26,36430.97,1401.1911538461538,592,12.346153846153847,6.538461538461538,0.05902783607218767,14,3
C10383,35,6,7746.89,1291.1483333333333,102,12.833333333333334,6.666666666666667,0.04446796202486367,13,2
C10384,5,7,7228.57,1032.652857142857,98,6.857142857142857,4.428571428571429,0.04039501597002997,11,2
C10385,112,3,1918.3400000000001,639.4466666666667,126,4.333333333333333,2.3333333333333335,0.06353460353723964,5,1
C10386,2,76,228373.79,3004.918289473684,624,14.013157894736842,7.671052631578948,0.02326370437248718,14,3
C10387,140,3,1008.99,336.33,256,5.666666666666667,2.6666666666666665,0.06161415125925375,6,1
C10388,15,20,25920.1,1296.0049999999999,427,11.1,5.7,0.015074769672019643,13,3
C10389,8,6,5664.82,944.1366666666667,119,6.166666666666667,3.1666666666666665,0.0,9,2
C10390,144,23,17341.079999999998,753.9599999999999,500,6.869565217391305,3.6956521739130435,0.03927853979432755,14,3
C10391,148,4,2214.99,553.7475,621,8.25,5.0,0.1074095416940355,9,1
C10392,34,28,20301.27,725.0453571428571,509,6.214285714285714,3.392857142857143,0.041372347825019376,13,3
C10393,27,14,25597.06,1828.3614285714286,385,13.428571428571429,7.571428571428571,0.04185479288585309,14,3
C10394,7,7,3267.6,466.8,270,8.0,3.857142857142857,0.10878127011487984,10,2
C10395,48,10,3089.29,308.929,609,3.9,2.0,0.10944265395192768,9,2
C10396,51,10,3850.88,385.088,544,3.9,1.9,0.026599361493992838,10,1
C10397,10,10,8591.04,859.104,160,5.7,3.9,0.0524748478518378,13,1
C10398,3,7,10988.02,1569.717142857143,113,7.0,3.857142857142857,0.08741392613115867,12,2
C10399,46,5,1246.1499999999999,249.22999999999996,379,3.8,2.0,0.030489987085129226,6,2
C10400,5,49,126498.94,2581.6110204081633,495,14.510204081632653,8.040816326530612,0.0030483333311003527,14,3
C10401,3,32,48377.78,1511.805625,618,10.875,5.375,0.03359461568840766,14,3
C10402,2,93,175241.66,1884.3189247311827,593,11.35483870967742,6.172043010752688,0.0,14,3
C10403,61,28,32057.77,1144.9203571428573,667,7.142857142857143,4.0,0.0035784775385495245,13,3
C10404,11,7,9080.35,1297.1928571428573,83,9.428571428571429,5.0,0.02517171561017819,13,3
C10405,45,7,3041.04,434.4342857142857,273,4.714285714285714,2.2857142857142856,0.060450458800630276,9,1
C10406,0,43,33677.79,783.2044186046512,586,5.627906976744186,3.1627906976744184,0.01750576538493517,14,3
C10407,72,6,2622.2200000000003,437.0366666666667,372,5.833333333333333,4.0,0.061054953396855405,9,2
C10408,30,9,4053.8999999999996,450.4333333333333,724,5.111111111111111,3.0,0.036517688441016743,7,2
C10409,90,15,5589.15,372.60999999999996,449,3.533333333333333,2.066666666666667,0.049514396349852295,7,2
C10410,24,7,3408.39,486.91285714285715,430,7.0,3.857142857142857,0.12094178453158366,11,1
C10411,165,8,7667.97,958.49625,372,6.25,3.25,0.16307815557769986,10,2
C10412,39,39,50220.32,1287.7005128205128,515,9.564102564102564,5.051282051282051,0.028071748826852146,14,3
C10413,139,18,19470.73,1081.7072222222223,660,8.0,4.555555555555555,0.03830817733386742,13,2
C10414,14,6,10462.09,1743.6816666666666,76,11.666666666666666,5.333333333333333,0.04230324911069166,13,1
C10415,152,8,5033.45,629.18125,471,3.75,2.125,0.05806254818740502,8,1
C10416,164,14,19035.86,1359.7042857142858,451,11.214285714285714,5.5,0.017758495605267693,12,3
C10417,23,35,47930.91,1369.4545714285716,576,10.685714285714285,5.771428571428571,0.0022839001070552156,13,3
C10418,6,25,49555.65,1982.226,430,15.0,7.6,0.007302853894244435,13,2
C10419,24,8,6062.46,757.8075,591,8.0,4.0,0.11753942896236509,11,2
C10420,198,18,18948.03,1052.6683333333333,500,10.61111111111111,5.611111111111111,0.04310417967069262,13,2
C10421,102,23,16570.16,720.4417391304348,504,5.260869565217392,3.0434782608695654,0.057231256606998376,13,3
C10422,22,7,10052.82,1436.1171428571429,198,7.285714285714286,4.571428571428571,0.012069031598043562,11,2
C10423,28,7,4238.95,605.5642857142857,156,5.142857142857143,2.7142857142857144,0.017410513530178067,8,1
C10424,157,3,2058.7,686.2333333333332,173,9.0,5.666666666666667,0.026099050556562135,10,2
C10425,91,3,2704.7799999999997,901.5933333333332,130,5.333333333333333,2.6666666666666665,0.030746296468834436,7,1
C10426,93,3,2038.52,679.5066666666667,113,6.666666666666667,3.6666666666666665,0.037257781912808575,6,1
C10427,2,8,5522.26,690.2825,654,6.625,3.625,0.11969201830036184,10,3
C10428,58,16,14679.18,917.44875,438,6.9375,3.625,0.022787368488324716,13,1
C10429,50,8,5586.5,698.3125,364,6.625,3.625,0.04241879886252414,11,1
C10430,67,12,5214.07,434.5058333333333,404,6.333333333333333,3.5,0.08260975897276193,11,1
C10431,4,82,151693.95,1849.9262195121953,586,9.646341463414634,5.2073170731707314,0.028323295689875058,14,3
C10432,45,11,8651.36,786.4872727272727,386,5.636363636363637,3.090909090909091,0.007631433752892042,10,3
C10433,24,13,8480.36,652.3353846153847,171,5.769230769230769,2.923076923076923,0.03193342541751806,11,2
C10434,32,7,1985.62,283.65999999999997,149,3.142857142857143,2.0,0.04755920317349156,8,1
C10435,234,3,1010.82,336.94,429,3.6666666666666665,2.0,0.042521146905873775,4,1
C10436,33,14,10121.93,722.995,221,5.142857142857143,2.5714285714285716,0.052523439021102604,10,2
C10437,8,33,19216.05,582.3045454545454,659,5.424242424242424,2.909090909090909,0.011623271849698824,13,3
C10438,13,28,50056.78,1787.7421428571429,468,11.607142857142858,6.285714285714286,0.0012436374069691183,14,2
C10439,376,3,2870.34,956.7800000000001,402,7.0,4.333333333333333,0.009763199293461762,7,2
C10440,11,23,50102.63,2178.3752173913044,461,10.652173913043478,5.391304347826087,0.004799158751825432,13,2
C10441,19,7,2958.8,422.6857142857143,409,5.142857142857143,2.5714285714285716,0.05737078193495768,6,2
C10442,4,86,210380.77,2446.2880232558136,639,12.476744186046512,7.069767441860465,0.028611035682553392,14,3
C10443,0,8,7331.3099999999995,916.4137499999999,188,7.5,4.5,0.04196063723715797,12,1
C10444,259,14,16171.36,1155.097142857143,608,10.714285714285714,5.785714285714286,0.07946765030681831,14,1
C10445,2,39,32046.1,821.6948717948718,669,5.282051282051282,2.8205128205128207,0.0029156986304523886,13,3
C10446,3,7,13872.369999999999,1981.7671428571427,115,12.142857142857142,5.714285714285714,0.036359910529459985,13,2
C10447,50,12,3840.44,320.0366666666667,474,3.8333333333333335,2.0,0.07516327277631148,9,3
C10448,18,24,30487.98,1270.3325,399,8.833333333333334,4.833333333333333,0.018115029535794316,14,3
C10449,17,6,4189.57,698.2616666666667,84,5.833333333333333,2.6666666666666665,0.025690458693407504,7,2
C10450,31,29,41101.56,1417.2951724137931,661,9.241379310344827,4.9655172413793105,0.0032065942050425646,14,3
C10451,182,15,25579.89,1705.326,389,10.466666666666667,5.333333333333333,0.04596221725599949,14,3
C10452,31,4,3247.01,811.7525,96,6.75,4.0,0.038751772545745744,9,1
C10453,56,12,8350.130000000001,695.8441666666668,650,5.666666666666667,2.6666666666666665,0.039614425571851825,12,2
C10454,13,25,44262.8,1770.5120000000002,427,11.68,5.84,0.016900643282997656,13,2
C10455,64,12,5731.64,477.6366666666667,665,7.916666666666667,4.25,0.10465648485302916,11,3
C10456,122,3,1881.95,627.3166666666667,169,5.333333333333333,3.0,0.026837655454145876,6,1
C10457,3,19,27786.739999999998,1462.4599999999998,503,11.368421052631579,6.368421052631579,0.03623274362864352,14,3
C10458,88,7,3344.1600000000003,477.7371428571429,304,5.142857142857143,3.2857142857142856,0.06273542600896861,9,3
C10459,27,18,18609.4,1033.8555555555556,425,7.111111111111111,3.7222222222222223,0.04192843731482134,13,3
C10460,177,15,10745.03,716.3353333333333,445,5.8,3.6,0.0678696565310968,12,2
C10461,13,7,4430.18,632.8828571428572,330,8.0,3.4285714285714284,0.07782583897786455,9,2
C10462,108,3,6478.77,2159.59,216,9.0,5.0,0.009277552817978298,10,1
C10463,67,23,29168.670000000002,1268.203043478261,545,8.608695652173912,5.173913043478261,0.013217133253223344,14,2
C10464,6,9,4434.83,492.75888888888886,499,3.6666666666666665,2.3333333333333335,0.05495533507219693,7,3
C10465,34,4,5799.05,1449.7625,129,5.0,3.0,0.0,9,2
C10466,48,7,5756.68,822.3828571428572,222,4.285714285714286,2.142857142857143,0.01685125568924146,8,1
C10467,2,29,34088.83,1175.4768965517242,540,9.172413793103448,5.206896551724138,0.021987811294836183,13,3
C10468,138,20,22131.69,1106.5845,705,9.4,5.05,0.06736144969762148,14,3
C10469,311,16,11777.82,736.11375,637,6.6875,3.875,0.03671545867128823,11,2
C10470,2,27,25050.940000000002,927.8125925925926,428,5.37037037037037,2.740740740740741,0.028101742484171844,13,3
C10471,1,14,6443.93,460.2807142857143,537,6.785714285714286,3.5714285714285716,0.10341454727090839,12,3
C10472,200,11,4521.5,411.04545454545456,558,4.363636363636363,2.090909090909091,0.021784046090705923,8,2
C10473,15,30,51915.07,1730.5023333333334,558,10.5,5.833333333333333,0.012141236877803472,13,2
C10474,0,48,117791.52,2453.9900000000002,591,13.020833333333334,6.458333333333333,0.022702074833388992,14,3
C10475,73,11,2847.1,258.8272727272727,382,4.181818181818182,1.8181818181818181,0.009687124993478147,8,3
C10476,31,6,4227.66,704.61,82,4.666666666666667,2.1666666666666665,0.04141866935127304,7,2
C10477,155,17,17257.57,1015.1511764705882,429,7.235294117647059,3.4705882352941178,0.03972888274584955,12,3
C10478,15,66,206753.34,3132.6263636363637,568,18.681818181818183,10.136363636363637,0.0007837981413863978,14,2
C10479,143,10,11295.45,1129.545,493,6.8,3.8,0.018361428485764417,13,3
C10480,34,16,19801.6,1237.6,487,9.5,5.0625,0.0,14,3
C10481,61,4,1146.29,286.5725,308,2.75,2.0,0.054473616919485615,5,2
C10482,14,14,4566.05,326.1464285714286,702,4.285714285714286,2.0714285714285716,0.0736694541485602,9,1
