customer_id,churn_probability,risk_tier,segment,persona,recency,frequency,monetary,avg_order_value,n_tx_90d,trend_90_over_prev90,discount_ratio,n_unresolved_tickets,avg_satisfaction,warning_signals,recommended_action
C12077,0.9904011,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),273.0,13.0,13182.45,1014.0346153846154,0.0,0.0,0.06620231025931092,1.0,3.0,ไม่ซื้อมา 273 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · มีเรื่องร้องเรียนค้าง 1 เรื่อง,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C12351,0.9903994,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),41.0,22.0,16833.71,765.1686363636363,2.0,0.6666666666666666,0.04827511734222544,1.0,1.6666666666666667,คะแนนความพึงพอใจต่ำ (1.7/5) · มีเรื่องร้องเรียนค้าง 1 เรื่อง,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C11737,0.9903666,วิกฤต,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),396.0,3.0,2821.7,940.5666666666666,0.0,0.0,0.014511481707849471,0.0,2.5,ไม่ซื้อมา 396 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C11618,0.99024475,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),126.0,19.0,31206.2,1642.4315789473685,0.0,0.0,0.0,0.0,1.0,ไม่ซื้อมา 126 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · คะแนนความพึงพอใจต่ำ (1.0/5),โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10166,0.98980194,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),99.0,13.0,17843.1,1372.5461538461536,0.0,0.0,0.037893611893106124,0.0,2.0,ไม่ซื้อมา 99 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · คะแนนความพึงพอใจต่ำ (2.0/5),โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10503,0.9895974,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),150.0,17.0,12735.88,749.1694117647058,0.0,0.0,0.041909338613313196,0.0,3.0,ไม่ซื้อมา 150 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10782,0.98942554,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),291.0,5.0,10775.86,2155.172,0.0,0.0,0.11040205792368314,0.0,,ไม่ซื้อมา 291 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · ซื้อเมื่อมีส่วนลดเป็นหลัก (11%),โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C12088,0.9892418,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),138.0,20.0,32772.24,1638.6119999999999,0.0,0.0,0.049117817478497805,0.0,,ไม่ซื้อมา 138 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C11237,0.98911905,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),79.0,19.0,13489.76,709.9873684210527,2.0,0.6666666666666666,0.04136079444107284,0.0,1.5,ไม่ซื้อมา 79 วัน · คะแนนความพึงพอใจต่ำ (1.5/5),โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C12393,0.9891038,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),142.0,14.0,12615.6,901.1142857142858,0.0,0.0,0.01796000722385866,1.0,2.0,ไม่ซื้อมา 142 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · คะแนนความพึงพอใจต่ำ (2.0/5) · มีเรื่องร้องเรียนค้าง 1 เรื่อง,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10964,0.9888432,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),79.0,20.0,18492.62,924.631,2.0,1.0,0.06515062894973508,0.0,2.5,ไม่ซื้อมา 79 วัน,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10325,0.988703,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),97.0,17.0,15352.220000000001,903.0717647058824,0.0,0.0,0.04102747012155015,1.0,2.5,ไม่ซื้อมา 97 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · มีเรื่องร้องเรียนค้าง 1 เรื่อง,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C12528,0.988456,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),108.0,15.0,15969.03,1064.602,0.0,0.0,0.05726586953467311,0.0,3.0,ไม่ซื้อมา 108 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10892,0.98825234,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),107.0,9.0,13996.369999999999,1555.152222222222,0.0,0.0,0.036622651846998026,0.0,,ไม่ซื้อมา 107 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C12853,0.9879709,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),65.0,19.0,27736.01,1459.79,1.0,0.25,0.056281800631096,0.0,,ไม่ซื้อมา 65 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C10272,0.9874422,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),112.0,13.0,14820.07,1140.0053846153846,0.0,0.0,0.020344609673291096,0.0,2.5,ไม่ซื้อมา 112 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C11922,0.9872929,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),103.0,20.0,19069.01,953.4504999999999,0.0,0.0,0.052677727778997666,1.0,3.0,ไม่ซื้อมา 103 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · มีเรื่องร้องเรียนค้าง 1 เรื่อง,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
C11173,0.9869847,วิกฤต,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),157.0,16.0,17275.39,1079.711875,0.0,0.0,0.040041720428673516,0.0,,ไม่ซื้อมา 157 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,โทรหาโดยพนักงานภายใน 48 ชม. + ข้อเสนอเฉพาะบุคคล
