customer_id,signup_date,gender,age,region,city_tier,income_bracket,membership_tier,preferred_channel,marketing_optin,has_mobile_app
C10333,2025-12-28,Female,35.0,South,2,40-70k,Bronze,In-Store,1,0
C10334,2024-12-09,Male,38.0,Bangkok,3,<20k,Gold,In-Store,0,0
C10335,2024-09-07,M,27.0,Bangkok,3,<20k,Bronze,Mobile App,0,0
C10336,2024-09-20,F,41.0,,2,<20k,Gold,In-Store,1,1
C10337,2024-08-29,Male,41.0,North,1,70-120k,Gold,In-Store,0,1
C10338,2024-11-11,Female,18.0,Bangkok,2,70-120k,Silver,Mobile App,0,1
C10339,2024-09-30,Male,27.0,East,1,20-40k,Bronze,In-Store,1,1
C10340,2024-10-06,F,23.0,Central,1,20-40k,Silver,In-Store,0,0
C10341,2026-04-13,M,32.0,North,1,70-120k,Silver,In-Store,1,0
C10342,2025-05-22,female,35.0,Bangkok,1,>120k,Silver,In-Store,1,0
C10343,2026-02-07,Male,36.0,Northeast,3,20-40k,Bronze,In-Store,1,1
C10344,2025-02-27,Male,40.0,Central,2,70-120k,Silver,Online Web,0,0
C10345,2026-01-23,M,26.0,Northeast,2,40-70k,Bronze,In-Store,0,1
C10346,2025-06-08,Female,27.0,Bangkok,3,,Bronze,In-Store,0,1
C10347,2025-02-01,Female,45.0,North,1,70-120k,Platinum,Online Web,1,0
C10348,2024-08-18,Female,32.0,Bangkok,1,,Silver,In-Store,1,0
C10349,2025-03-31,M,51.0,Bangkok,2,70-120k,Bronze,Mobile App,0,1
C10350,2024-12-24,female,41.0,North,3,40-70k,Platinum,Online Web,1,0
C10351,2025-12-15,Male,37.0,Northeast,1,20-40k,Bronze,In-Store,0,1
C10352,2026-05-03,Male,24.0,Bangkok,1,70-120k,Bronze,In-Store,1,0
C10353,2025-04-28,Male,36.0,South,1,40-70k,Bronze,In-Store,1,1
C10354,2025-12-19,F,22.0,Bangkok,1,20-40k,Bronze,Mobile App,1,1
C10355,2025-06-16,Female,32.0,Bangkok,1,,Bronze,Mobile App,0,1
C10356,2026-03-07,Male,21.0,,1,40-70k,Silver,In-Store,1,1
C10357,2025-03-19,male,43.0,Bangkok,2,20-40k,Silver,Online Web,0,0
C10358,2025-03-09,M,47.0,Bangkok,2,40-70k,Silver,Mobile App,1,1
C10359,2024-11-17,Female,35.0,East,1,,Bronze,Mobile App,1,1
C10360,2025-03-23,Female,42.0,Northeast,2,70-120k,Gold,Mobile App,0,1
C10361,2025-09-07,F,18.0,Bangkok,1,20-40k,Silver,Mobile App,0,1
C10362,2025-05-03,Female,22.0,Bangkok,3,<20k,Bronze,Mobile App,1,1
C10363,2024-10-01,Male,23.0,Northeast,2,,Silver,Mobile App,1,0
C10364,2026-02-18,M,36.0,Central,3,<20k,Silver,Mobile App,0,0
C10365,2025-03-14,Female,,North,1,70-120k,Bronze,In-Store,0,0
C10366,2025-02-16,Female,29.0,Bangkok,2,,Silver,In-Store,1,0
C10367,2025-04-20,Female,37.0,Northeast,1,<20k,Silver,In-Store,1,1
C10368,2025-05-12,M,40.0,,2,70-120k,Platinum,Mobile App,1,1
C10369,2024-10-21,F,51.0,Central,1,<20k,Gold,Online Web,1,1
C10370,2025-04-26,Male,19.0,North,2,>120k,Silver,In-Store,0,1
C10371,2024-09-03,F,44.0,North,3,70-120k,Gold,Mobile App,0,1
C10372,2025-10-23,Female,19.0,North,2,>120k,Bronze,In-Store,0,0
C10373,2025-09-19,m,48.0,Bangkok,2,,Gold,In-Store,1,1
C10374,2024-08-22,female,40.0,South,2,20-40k,Silver,Online Web,1,0
C10375,2025-01-29,Male,49.0,Bangkok,3,40-70k,Bronze,In-Store,1,0
C10376,2024-08-16,Female,31.0,Central,2,40-70k,Bronze,In-Store,0,0
C10377,2024-12-13,Female,33.0,North,3,40-70k,Bronze,In-Store,1,1
C10378,2025-07-03,Female,32.0,Bangkok,1,40-70k,Platinum,In-Store,0,0
C10379,2024-12-03,male,33.0,Bangkok,2,20-40k,Bronze,In-Store,1,0
C10380,2025-02-10,F,34.0,Bangkok,2,70-120k,Bronze,Mobile App,1,1
C10381,2025-12-20,M,36.0,South,3,40-70k,Bronze,In-Store,0,1
C10382,2025-01-15,Female,36.0,East,1,20-40k,Silver,In-Store,1,0
C10383,2026-04-07,Male,28.0,Bangkok,3,20-40k,Silver,In-Store,0,0
C10384,2026-03-23,F,30.0,Central,2,20-40k,Silver,In-Store,0,0
C10385,2026-04-22,m,28.0,South,1,<20k,Bronze,Mobile App,0,1
C10386,2024-12-14,m,49.0,Bangkok,1,,Platinum,Mobile App,1,1
C10387,2025-09-14,female,46.0,East,1,70-120k,Gold,In-Store,1,0
C10388,2025-06-24,Male,36.0,Central,3,40-70k,Silver,Online Web,1,1
C10389,2026-04-28,Female,28.0,Bangkok,2,>120k,Bronze,In-Store,1,1
C10390,2025-03-21,Female,26.0,Northeast,2,70-120k,Bronze,In-Store,1,1
C10391,2024-08-05,F,47.0,Bangkok,2,20-40k,Bronze,Mobile App,1,1
C10392,2025-03-21,F,45.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10393,2025-07-27,Female,28.0,East,2,40-70k,Gold,In-Store,1,1
C10394,2025-10-28,F,18.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10395,2024-11-21,Male,30.0,South,2,20-40k,Silver,In-Store,0,0
C10396,2025-02-07,Male,35.0,Northeast,1,70-120k,Bronze,Online Web,0,0
C10397,2026-02-14,Male,19.0,Central,2,20-40k,Bronze,Mobile App,1,1
C10398,2026-03-13,F,46.0,North,1,<20k,Silver,In-Store,0,0
C10399,2025-05-24,Male,39.0,South,1,40-70k,Bronze,In-Store,0,1
C10400,2025-04-13,F,40.0,East,1,70-120k,Gold,In-Store,1,1
C10401,2024-12-14,Female,29.0,Northeast,3,40-70k,Silver,In-Store,0,1
C10402,2025-01-11,M,38.0,Northeast,1,40-70k,Gold,In-Store,0,1
C10403,2024-10-27,F,,Central,2,,Platinum,In-Store,0,1
C10404,2026-05-07,Female,21.0,Bangkok,3,20-40k,Bronze,In-Store,1,0
C10405,2025-06-09,Male,38.0,Bangkok,2,,Bronze,In-Store,1,0
C10406,2025-01-19,Male,27.0,Central,1,>120k,Silver,In-Store,1,1
C10407,2025-07-02,Female,29.0,Central,1,40-70k,Bronze,In-Store,1,0
C10408,2024-08-21,Female,33.0,Central,1,40-70k,Bronze,In-Store,0,0
C10409,2025-01-28,Female,39.0,Central,1,40-70k,Silver,In-Store,0,1
C10410,2025-04-26,male,33.0,Northeast,1,20-40k,Bronze,Mobile App,1,0
C10411,2025-07-10,F,34.0,Central,3,20-40k,Platinum,In-Store,0,0
C10412,2025-03-22,Female,38.0,Bangkok,2,40-70k,Gold,In-Store,0,1
C10413,2024-10-17,M,38.0,Northeast,1,20-40k,Silver,In-Store,0,0
C10414,2026-05-22,Female,33.0,Central,1,20-40k,Bronze,In-Store,0,1
C10415,2025-05-15,F,38.0,Northeast,1,<20k,Silver,In-Store,0,0
C10416,2025-05-21,M,39.0,Northeast,3,20-40k,Bronze,In-Store,1,1
C10417,2024-12-20,Female,42.0,Bangkok,3,70-120k,Silver,In-Store,1,1
C10418,2025-06-14,M,43.0,Bangkok,1,,Gold,In-Store,1,1
C10419,2025-01-13,F,19.0,,2,20-40k,Bronze,Online Web,1,0
C10420,2025-04-18,F,18.0,South,3,20-40k,Gold,Mobile App,1,1
C10421,2025-04-09,Male,35.0,Bangkok,2,>120k,Gold,In-Store,1,1
C10422,2026-01-11,Female,,Northeast,2,20-40k,Bronze,Mobile App,0,1
C10423,2026-02-17,Female,36.0,Northeast,2,,Gold,In-Store,0,1
C10424,2026-02-28,M,18.0,Central,1,20-40k,Gold,In-Store,1,1
C10425,2026-04-17,f,24.0,East,2,40-70k,Bronze,In-Store,0,0
C10426,2026-04-24,M,27.0,Central,2,<20k,Bronze,Online Web,1,0
C10427,2024-09-29,Female,18.0,North,1,40-70k,Bronze,In-Store,0,1
C10428,2025-06-08,Female,41.0,Northeast,3,40-70k,Silver,Mobile App,1,1
C10429,2025-08-04,M,30.0,Bangkok,1,<20k,Bronze,In-Store,0,0
C10430,2025-05-03,M,42.0,East,2,70-120k,Bronze,In-Store,0,0
C10431,2025-01-17,female,53.0,South,1,40-70k,Silver,In-Store,1,1
C10432,2025-07-28,Female,42.0,Bangkok,3,20-40k,Bronze,In-Store,0,0
C10433,2026-02-21,Female,20.0,Northeast,1,70-120k,Bronze,In-Store,0,1
C10434,2026-04-02,Male,35.0,Northeast,3,20-40k,Silver,Online Web,1,1
C10435,2025-04-04,Female,26.0,Bangkok,1,40-70k,Silver,In-Store,1,0
C10436,2026-01-04,f,23.0,East,3,40-70k,Gold,Mobile App,1,1
C10437,2024-11-03,F,52.0,North,3,20-40k,Gold,In-Store,1,0
C10438,2025-05-03,female,44.0,Bangkok,3,<20k,Silver,Mobile App,1,0
C10439,2025-07-16,Male,36.0,Central,2,20-40k,Silver,In-Store,0,0
C10440,2025-05-23,Female,34.0,Central,1,20-40k,Gold,Mobile App,1,1
C10441,2025-01-09,M,26.0,Central,1,20-40k,Bronze,Online Web,0,1
C10442,2024-11-30,Male,47.0,Bangkok,2,>120k,Bronze,In-Store,1,1
C10443,2026-01-16,Male,37.0,East,1,<20k,Gold,In-Store,1,0
C10444,2024-11-13,Female,32.0,Central,1,20-40k,Bronze,Mobile App,1,1
C10445,2024-10-31,Male,45.0,Bangkok,1,>120k,Gold,Mobile App,1,1
C10446,2026-03-31,Female,25.0,Bangkok,1,40-70k,Bronze,Mobile App,0,1
C10447,2025-03-27,F,47.0,South,1,<20k,Silver,In-Store,0,0
C10448,2025-07-27,Female,50.0,Bangkok,2,70-120k,Platinum,Mobile App,1,0
C10449,2026-06-05,Male,46.0,North,2,20-40k,Gold,In-Store,1,0
C10450,2024-09-16,Male,34.0,Northeast,2,70-120k,Gold,Mobile App,1,1
C10451,2025-07-25,Male,30.0,Bangkok,1,40-70k,Bronze,In-Store,0,1
C10452,2026-02-06,f,24.0,Northeast,1,40-70k,Bronze,In-Store,0,0
C10453,2024-11-05,F,22.0,Bangkok,1,70-120k,Bronze,In-Store,1,1
C10454,2025-05-20,Male,27.0,East,1,70-120k,Gold,In-Store,0,0
C10455,2024-08-09,f,25.0,,3,40-70k,Silver,Mobile App,1,1
C10456,2025-10-24,Male,26.0,North,1,70-120k,Silver,In-Store,0,0
C10457,2025-04-13,Female,40.0,Bangkok,1,70-120k,Silver,Mobile App,1,1
C10458,2025-06-13,F,52.0,Northeast,3,>120k,Bronze,In-Store,1,0
C10459,2025-06-05,F,37.0,North,1,20-40k,Bronze,In-Store,1,0
C10460,2025-06-06,F,22.0,Central,2,40-70k,Silver,Online Web,0,1
C10461,2025-08-26,M,,North,1,20-40k,Gold,In-Store,1,0
C10462,2026-01-09,Female,18.0,Bangkok,3,20-40k,Silver,In-Store,0,0
C10463,2025-02-03,F,44.0,Bangkok,3,70-120k,Bronze,In-Store,1,1
C10464,2025-04-12,M,18.0,Bangkok,1,<20k,Gold,In-Store,1,1
C10465,2026-04-20,female,18.0,East,3,40-70k,Bronze,Online Web,0,0
C10466,2026-01-16,Female,36.0,East,3,40-70k,Silver,In-Store,1,0
C10467,2024-12-07,M,31.0,South,2,40-70k,Silver,In-Store,1,1
C10468,2024-08-23,Male,34.0,North,1,<20k,Bronze,In-Store,0,0
C10469,2024-12-02,Male,41.0,Central,2,40-70k,Gold,In-Store,0,1
C10470,2025-06-19,M,29.0,Bangkok,3,40-70k,Silver,In-Store,1,0
C10471,2025-03-10,M,46.0,Central,2,40-70k,Bronze,In-Store,1,1
C10472,2025-02-15,Female,28.0,Central,3,<20k,Silver,In-Store,0,0
C10473,2025-01-18,female,30.0,Central,2,40-70k,Silver,In-Store,1,1
C10474,2025-01-09,Male,44.0,Northeast,2,20-40k,Gold,In-Store,1,1
C10475,2025-08-01,F,33.0,East,2,,Bronze,In-Store,1,1
C10476,2026-06-08,M,29.0,Bangkok,2,40-70k,Bronze,In-Store,0,1
C10477,2025-06-27,Male,27.0,Bangkok,2,20-40k,Silver,In-Store,0,0
C10478,2025-02-04,Male,56.0,Bangkok,1,40-70k,Gold,Mobile App,1,1
C10479,2025-04-12,F,36.0,Bangkok,2,40-70k,Silver,Mobile App,1,1
C10480,2025-04-27,Female,40.0,East,3,20-40k,Gold,In-Store,1,1
C10481,2025-08-01,Female,36.0,Bangkok,2,>120k,Bronze,In-Store,1,1
C10482,2024-08-10,m,32.0,Northeast,3,70-120k,Bronze,In-Store,1,0
C10483,2024-12-23,male,28.0,North,1,<20k,Bronze,In-Store,1,0
C10484,2025-04-15,Female,34.0,Bangkok,2,40-70k,Silver,In-Store,1,0
C10485,2025-03-03,M,49.0,North,2,>120k,Bronze,In-Store,1,0
C10486,2025-01-08,Female,35.0,South,2,40-70k,Bronze,In-Store,0,0
C10487,2025-03-13,M,27.0,Bangkok,3,,Bronze,In-Store,0,1
C10488,2025-01-27,M,20.0,South,3,<20k,Bronze,Mobile App,1,1
C10489,2025-04-30,M,33.0,Bangkok,1,40-70k,Silver,In-Store,1,0
C10490,2025-03-06,Female,38.0,Bangkok,2,<20k,Bronze,In-Store,1,1
C10491,2024-11-14,Male,30.0,Bangkok,1,<20k,Bronze,Mobile App,0,1
C10492,2024-11-02,F,44.0,Bangkok,2,40-70k,Platinum,In-Store,1,0
C10493,2024-11-26,F,35.0,,2,20-40k,Gold,Online Web,1,0
C10494,2024-12-27,Male,41.0,Bangkok,3,<20k,Silver,In-Store,1,1
C10495,2025-01-17,female,36.0,Bangkok,2,20-40k,Bronze,In-Store,0,1
C10496,2025-06-23,F,41.0,Bangkok,2,70-120k,Bronze,In-Store,0,0
C10497,2025-04-29,Female,34.0,Northeast,3,40-70k,Gold,In-Store,0,0
C10498,2025-02-02,Male,,North,1,70-120k,Platinum,Online Web,0,0
C10499,2024-09-02,Male,32.0,North,1,,Bronze,Mobile App,1,1
C10500,2026-05-25,Female,36.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10501,2025-08-26,Male,26.0,Northeast,2,<20k,Gold,In-Store,0,0
C10502,2024-09-18,Male,36.0,Bangkok,2,70-120k,Gold,In-Store,1,0
C10503,2025-03-06,Female,36.0,Bangkok,3,40-70k,Silver,In-Store,0,1
C10504,2025-12-31,Male,26.0,Central,2,20-40k,Silver,In-Store,0,0
C10505,2025-11-04,Male,20.0,East,1,40-70k,Bronze,In-Store,1,0
C10506,2024-08-05,M,38.0,Northeast,1,40-70k,Platinum,Mobile App,1,0
C10507,2025-02-05,Male,32.0,Northeast,1,70-120k,Gold,Online Web,0,0
C10508,2024-10-30,m,23.0,Bangkok,3,70-120k,Bronze,Mobile App,1,1
C10509,2024-09-18,f,54.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10510,2025-03-06,Male,46.0,Bangkok,3,,Gold,Online Web,1,1
C10511,2025-01-08,Female,37.0,East,1,<20k,Silver,In-Store,1,0
C10512,2026-02-06,M,32.0,South,1,20-40k,Bronze,Online Web,1,1
C10513,2025-11-24,Female,41.0,Bangkok,1,20-40k,Silver,In-Store,1,1
C10514,2025-01-30,F,23.0,Bangkok,1,20-40k,Platinum,In-Store,1,1
C10515,2024-09-21,Female,18.0,North,1,<20k,Gold,In-Store,0,1
C10516,2025-07-15,Male,32.0,Bangkok,2,20-40k,Silver,Mobile App,0,1
C10517,2025-01-06,F,24.0,Bangkok,1,40-70k,Silver,Online Web,0,0
C10518,2024-11-02,Male,47.0,North,3,70-120k,Bronze,In-Store,0,1
C10519,2024-12-30,Female,32.0,Northeast,1,20-40k,Silver,In-Store,1,0
C10520,2026-03-15,Female,18.0,Northeast,2,40-70k,Silver,Online Web,1,0
C10521,2025-12-17,Female,23.0,North,2,,Bronze,Online Web,1,0
C10522,2026-01-07,female,,South,1,20-40k,Silver,Mobile App,1,0
C10523,2025-09-24,Male,33.0,East,3,<20k,Bronze,In-Store,1,1
C10524,2026-05-13,Male,,Bangkok,2,<20k,Bronze,In-Store,1,0
C10525,2025-07-07,Male,42.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10526,2025-02-05,m,42.0,Bangkok,1,20-40k,Gold,In-Store,1,1
C10527,2025-07-27,m,26.0,Bangkok,1,,Bronze,In-Store,0,0
C10528,2025-06-30,Male,35.0,Central,1,>120k,Silver,In-Store,1,1
C10529,2025-01-03,Male,30.0,Central,1,40-70k,Bronze,In-Store,1,1
C10530,2025-02-07,F,43.0,Central,1,,Platinum,Mobile App,1,1
C10531,2025-08-23,Female,43.0,Northeast,2,20-40k,Silver,In-Store,1,0
C10532,2024-09-01,Female,47.0,Bangkok,2,,Silver,Mobile App,0,1
C10533,2024-11-05,Female,39.0,East,2,70-120k,Silver,Mobile App,0,0
C10534,2026-05-13,F,45.0,North,3,,Silver,Online Web,1,0
C10535,2026-02-10,M,38.0,Northeast,2,40-70k,Silver,Mobile App,1,1
C10536,2024-09-14,F,50.0,Northeast,2,70-120k,Platinum,In-Store,1,1
C10537,2025-06-27,Male,36.0,Central,1,<20k,Platinum,In-Store,0,1
C10538,2025-06-03,M,24.0,Central,2,20-40k,Bronze,Online Web,0,1
C10539,2026-04-02,F,24.0,Bangkok,1,20-40k,Bronze,In-Store,1,1
C10540,2025-01-15,Male,35.0,Central,1,40-70k,Bronze,In-Store,0,0
C10541,2024-08-25,F,54.0,Bangkok,1,20-40k,Silver,In-Store,1,0
C10542,2025-01-11,M,26.0,East,1,<20k,Silver,In-Store,1,1
C10543,2024-10-06,Male,26.0,Northeast,3,>120k,Silver,In-Store,1,0
C10544,2025-06-07,Female,30.0,Central,2,<20k,Bronze,In-Store,1,1
C10545,2024-08-24,Male,19.0,South,1,<20k,Silver,In-Store,0,0
C10546,2024-09-18,M,,Bangkok,3,20-40k,Silver,In-Store,1,1
C10547,2025-08-04,Female,23.0,Bangkok,2,20-40k,Bronze,In-Store,0,0
C10548,2026-02-06,Female,20.0,Central,2,20-40k,Silver,Mobile App,1,1
C10549,2025-08-04,Male,52.0,East,2,40-70k,Gold,In-Store,1,0
C10550,2024-10-25,F,45.0,Bangkok,2,70-120k,Silver,In-Store,1,1
C10551,2025-04-28,Female,,Northeast,1,20-40k,Gold,In-Store,1,0
C10552,2025-02-07,Male,26.0,Bangkok,3,20-40k,Silver,In-Store,0,1
C10553,2026-04-09,Female,21.0,South,2,<20k,Gold,In-Store,0,0
C10554,2025-03-30,Male,39.0,North,1,20-40k,Bronze,Mobile App,1,0
C10555,2024-08-26,Male,34.0,Bangkok,3,20-40k,Bronze,In-Store,0,1
C10556,2024-11-19,Male,42.0,Bangkok,2,70-120k,Platinum,In-Store,1,0
C10557,2024-10-05,Female,36.0,Northeast,1,,Silver,Online Web,1,0
C10558,2025-05-25,F,25.0,Northeast,1,20-40k,Bronze,In-Store,1,0
C10559,2024-08-04,Male,47.0,Central,3,,Gold,In-Store,1,1
C10560,2025-10-27,F,40.0,Central,3,20-40k,Platinum,In-Store,0,0
C10561,2025-08-24,F,29.0,North,1,20-40k,Bronze,Mobile App,1,0
C10562,2025-06-25,Male,36.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C10563,2025-04-01,Male,25.0,Central,2,<20k,Bronze,Mobile App,1,1
C10564,2025-02-17,Female,39.0,North,2,40-70k,Bronze,Mobile App,0,0
C10565,2025-04-22,female,18.0,North,1,70-120k,Silver,Online Web,1,0
C10566,2025-12-26,Female,28.0,Bangkok,1,20-40k,Bronze,In-Store,1,1
C10567,2025-02-26,male,43.0,North,2,20-40k,Silver,In-Store,0,0
C10568,2025-08-10,Male,28.0,Bangkok,2,20-40k,Bronze,Online Web,1,1
C10569,2024-12-19,Female,43.0,Central,1,20-40k,Gold,In-Store,0,1
C10570,2025-09-11,Female,33.0,South,3,20-40k,Gold,In-Store,1,0
C10571,2025-05-10,M,30.0,South,2,40-70k,Silver,In-Store,0,1
C10572,2025-09-06,F,37.0,Northeast,1,>120k,Silver,In-Store,0,0
C10573,2026-01-10,Female,18.0,East,3,20-40k,Silver,Online Web,0,1
C10574,2024-11-12,Male,29.0,Bangkok,2,20-40k,Gold,Mobile App,0,1
C10575,2024-12-16,Male,62.0,Central,3,70-120k,Platinum,Mobile App,0,1
C10576,2024-12-15,F,137.0,Northeast,2,40-70k,Silver,In-Store,1,1
C10577,2025-01-14,Female,42.0,East,2,20-40k,Gold,Online Web,1,1
C10578,2026-02-11,F,18.0,Bangkok,2,,Silver,In-Store,1,1
C10579,2025-05-31,M,35.0,South,3,<20k,Bronze,In-Store,1,0
C10580,2026-02-08,M,35.0,Northeast,2,<20k,Bronze,In-Store,1,0
C10581,2025-05-02,Male,53.0,South,1,40-70k,Bronze,Mobile App,1,1
C10582,2024-10-26,F,28.0,Bangkok,1,40-70k,Platinum,In-Store,0,1
C10583,2024-11-30,Male,46.0,Bangkok,1,20-40k,Platinum,In-Store,0,0
C10584,2024-11-16,Male,30.0,,3,20-40k,Silver,In-Store,0,1
C10585,2025-08-27,F,35.0,Northeast,1,70-120k,Platinum,In-Store,1,1
C10586,2026-04-01,Female,28.0,South,3,70-120k,Bronze,In-Store,0,0
C10587,2026-04-15,f,30.0,Bangkok,2,20-40k,Bronze,In-Store,1,0
C10588,2025-09-19,Male,33.0,Northeast,1,70-120k,Platinum,In-Store,1,0
C10589,2025-07-27,F,32.0,Northeast,3,<20k,Platinum,In-Store,0,0
C10590,2025-08-17,Male,46.0,Northeast,3,40-70k,Gold,In-Store,1,1
C10591,2024-09-10,male,40.0,Bangkok,2,70-120k,Bronze,In-Store,1,0
C10592,2024-11-03,F,32.0,Bangkok,1,20-40k,Bronze,Mobile App,1,0
C10593,2024-10-23,Male,31.0,South,1,40-70k,Platinum,In-Store,1,1
C10594,2026-05-22,F,27.0,Central,3,40-70k,Bronze,In-Store,0,0
C10595,2024-12-23,Male,28.0,,1,70-120k,Bronze,Mobile App,1,1
C10596,2025-03-21,Male,44.0,Central,1,70-120k,Platinum,Online Web,1,1
C10597,2024-10-12,Female,33.0,Northeast,3,<20k,Silver,Online Web,1,0
C10598,2024-08-31,Male,52.0,Northeast,2,40-70k,Platinum,In-Store,1,1
C10599,2025-04-20,Female,46.0,Bangkok,1,40-70k,Gold,Mobile App,0,1
C10600,2024-12-10,Female,37.0,Northeast,2,40-70k,Platinum,In-Store,1,0
C10601,2025-05-12,Female,40.0,Bangkok,1,<20k,Silver,Mobile App,0,1
C10602,2025-03-13,F,35.0,Central,2,20-40k,Platinum,In-Store,1,1
C10603,2025-09-19,Male,42.0,Central,2,40-70k,Silver,In-Store,1,0
C10604,2024-10-05,male,25.0,Bangkok,2,40-70k,Silver,Mobile App,1,1
C10605,2026-03-26,M,31.0,South,2,<20k,Silver,In-Store,1,1
C10606,2024-09-21,Male,31.0,Central,1,<20k,Bronze,Mobile App,0,1
C10607,2025-03-10,F,34.0,East,3,,Silver,In-Store,1,1
C10608,2024-12-23,Female,33.0,Bangkok,1,20-40k,Gold,Online Web,1,0
C10609,2025-01-11,M,34.0,Northeast,2,<20k,Bronze,Mobile App,1,1
C10610,2024-12-31,Male,25.0,Central,2,>120k,Bronze,Mobile App,0,1
C10611,2024-10-14,M,32.0,East,3,40-70k,Gold,Mobile App,1,1
C10612,2024-08-24,Female,42.0,North,1,<20k,Bronze,In-Store,0,1
C10613,2024-12-10,M,35.0,South,2,70-120k,Silver,In-Store,0,0
C10614,2024-11-06,F,,Bangkok,1,<20k,Silver,Mobile App,0,1
C10615,2026-01-21,Female,39.0,South,2,<20k,Silver,Mobile App,1,1
C10616,2025-07-21,Female,32.0,South,1,,Platinum,Mobile App,1,1
C10617,2024-12-07,Female,43.0,Bangkok,2,40-70k,Bronze,In-Store,1,1
C10618,2026-03-19,Male,28.0,Northeast,2,70-120k,Silver,Mobile App,0,1
C10619,2024-08-27,Male,36.0,East,3,40-70k,Gold,In-Store,0,1
C10620,2024-11-14,F,39.0,North,1,20-40k,Bronze,In-Store,0,1
C10621,2025-01-14,male,36.0,Bangkok,1,20-40k,Gold,Online Web,1,0
C10622,2026-06-13,Female,32.0,Northeast,1,20-40k,Silver,Online Web,1,1
C10623,2025-09-22,Male,21.0,East,1,70-120k,Bronze,In-Store,0,0
C10624,2024-10-24,Female,30.0,Bangkok,1,20-40k,Silver,Mobile App,0,0
C10625,2025-08-15,male,32.0,North,1,40-70k,Gold,Mobile App,1,1
C10626,2026-05-16,Male,18.0,Bangkok,1,20-40k,Silver,Online Web,1,1
C10627,2024-10-17,Male,47.0,Central,1,40-70k,Silver,In-Store,1,1
C10628,2025-04-05,female,47.0,Central,1,40-70k,Silver,Mobile App,0,1
C10629,2024-12-01,M,35.0,Northeast,1,70-120k,Gold,Mobile App,1,0
C10630,2025-09-20,Male,50.0,Bangkok,1,20-40k,Silver,Online Web,1,0
C10631,2025-08-09,F,33.0,Bangkok,2,,Gold,Online Web,1,0
C10632,2024-09-11,Male,39.0,Bangkok,2,20-40k,Gold,Online Web,1,1
C10633,2025-01-03,Female,56.0,East,1,20-40k,Bronze,In-Store,1,0
C10634,2025-03-28,M,40.0,Central,1,>120k,Gold,In-Store,1,1
C10635,2026-05-13,Male,40.0,North,1,20-40k,Silver,In-Store,1,0
C10636,2024-12-18,Female,44.0,Northeast,2,20-40k,Bronze,Online Web,1,1
C10637,2024-08-19,Male,21.0,South,2,<20k,Silver,In-Store,1,1
C10638,2025-10-31,M,41.0,North,3,20-40k,Silver,Mobile App,0,1
C10639,2026-04-06,Male,46.0,South,1,20-40k,Gold,In-Store,1,1
C10640,2025-03-20,Male,31.0,Central,3,<20k,Bronze,In-Store,1,0
C10641,2024-10-15,Male,32.0,South,3,70-120k,Bronze,Online Web,1,1
C10642,2025-09-17,Male,32.0,Bangkok,2,40-70k,Bronze,Mobile App,0,0
C10643,2026-03-06,M,26.0,Bangkok,1,20-40k,Bronze,Online Web,0,0
C10644,2024-09-22,Female,42.0,,3,20-40k,Gold,In-Store,0,1
C10645,2024-08-14,F,20.0,Bangkok,2,40-70k,Gold,Online Web,1,0
C10646,2026-01-05,Female,29.0,Bangkok,3,<20k,Silver,In-Store,1,0
C10647,2025-12-09,Female,23.0,South,3,20-40k,Bronze,In-Store,1,1
C10648,2024-11-07,Female,22.0,Bangkok,3,40-70k,Bronze,In-Store,1,0
C10649,2024-08-13,Female,,Bangkok,3,40-70k,Silver,Online Web,0,0
C10650,2025-05-02,M,45.0,Bangkok,1,70-120k,Silver,In-Store,0,1
C10651,2024-11-04,Female,31.0,Bangkok,2,70-120k,Silver,In-Store,1,1
C10652,2025-07-03,Male,21.0,South,1,70-120k,Gold,In-Store,1,0
C10653,2024-08-19,Female,40.0,Northeast,1,70-120k,Gold,In-Store,1,1
C10654,2025-06-29,F,37.0,South,1,<20k,Bronze,Online Web,1,1
C10655,2026-01-30,female,34.0,Bangkok,2,20-40k,Bronze,Online Web,0,0
C10656,2025-02-15,Male,38.0,Bangkok,1,40-70k,Gold,Online Web,1,0
C10657,2025-09-25,Female,43.0,Bangkok,1,>120k,Silver,In-Store,0,0
C10658,2025-06-23,Female,37.0,North,1,40-70k,Silver,In-Store,0,1
C10659,2024-12-03,Female,47.0,Bangkok,3,20-40k,Bronze,Online Web,1,1
C10660,2025-05-23,M,39.0,Bangkok,1,40-70k,Bronze,In-Store,1,1
C10661,2025-10-29,Female,35.0,East,1,40-70k,Silver,In-Store,0,1
C10662,2024-09-02,M,43.0,Northeast,2,20-40k,Silver,Mobile App,1,1
C10663,2025-04-21,Female,37.0,East,1,20-40k,Platinum,In-Store,1,1
C10664,2024-08-07,Male,24.0,East,2,,Bronze,In-Store,1,0
C10665,2026-04-14,Female,18.0,Bangkok,1,20-40k,Silver,Online Web,1,1
C10666,2025-02-03,F,49.0,Central,3,40-70k,Silver,Online Web,0,0
