transaction_id,line_no,product_id,quantity,unit_price,discount_amount,line_amount
T200146,2,P1018,3,259.68,0.0,779.04
T200146,3,P1050,1,689.5,0.0,689.5
T200146,4,P1001,3,69.19,0.0,207.57
T200146,5,P1017,1,80.86,12.13,68.73
T200147,1,P1000,2,52.13,0.0,104.26
T200147,2,P1004,2,104.19,0.0,208.38
T200147,3,P1010,3,111.23,50.05,283.64
T200148,1,P1013,2,54.54,21.82,87.26
T200148,2,P1062,1,571.54,0.0,571.54
T200148,3,P1079,2,297.96,0.0,595.92
T200149,1,P1006,2,28.48,0.0,56.96
T200149,2,P1019,1,204.57,0.0,204.57
T200149,3,P1028,1,208.79,0.0,208.79
T200149,4,P1061,3,322.23,0.0,966.69
T200149,5,P1005,4,70.63,0.0,282.52
T200149,6,P1046,2,40.09,0.0,80.18
T200149,7,P1004,1,99.76,19.95,79.81
T200150,1,P1034,1,151.59,0.0,151.59
T200150,2,P1018,3,261.71,0.0,785.13
T200150,3,P1020,1,167.4,0.0,167.4
T200150,4,P1073,3,137.55,0.0,412.65
T200151,1,P1017,3,77.83,0.0,233.49
T200151,2,P1019,1,201.99,0.0,201.99
T200151,3,P1037,2,90.7,0.0,181.4
T200151,4,P1059,2,512.99,102.6,923.38
T200151,5,P1079,4,299.01,358.81,837.23
T200151,6,P1001,2,67.78,0.0,135.56
T200151,7,P1003,4,32.15,0.0,128.6
T200152,1,P1073,1,139.24,0.0,139.24
T200152,2,P1018,4,264.37,0.0,1057.48
T200152,3,P1009,2,110.9,0.0,221.8
T200152,4,P1007,6,160.18,0.0,961.08
T200152,5,P1016,2,43.84,0.0,87.68
T200152,6,P1005,1,69.8,0.0,69.8
T200152,7,P1006,5,29.21,0.0,146.05
T200153,1,P1049,1,372.72,0.0,372.72
T200153,2,P1045,1,90.39,13.56,76.83
T200153,3,P1003,4,32.92,0.0,131.68
T200153,4,P1004,2,100.55,0.0,201.1
T200153,5,P1017,3,79.62,0.0,238.86
T200153,6,P1032,3,44.74,0.0,134.22
T200154,1,P1042,1,37.52,0.0,37.52
T200155,1,P1030,2,77.6,0.0,155.2
T200156,1,P1002,1,26.12,0.0,26.12
T200156,2,P1024,3,136.03,81.62,326.47
T200157,1,P1006,2,19.41,0.0,38.82
T200157,2,P1019,1,139.34,0.0,139.34
T200157,3,P1028,1,148.96,0.0,148.96
T200158,1,P1048,4,14.89,17.87,41.69
T200159,1,P1000,1,34.48,0.0,34.48
T200159,2,P1004,1,67.37,0.0,67.37
T200159,3,P1010,1,74.86,0.0,74.86
T200160,1,P1049,1,256.05,0.0,256.05
T200160,2,P1038,1,29.02,0.0,29.02
T200160,3,P1039,5,74.54,0.0,372.7
T200160,4,P1047,2,18.77,0.0,37.54
T200161,1,P1018,1,170.29,0.0,170.29
T200161,2,P1059,2,356.73,0.0,713.46
T200161,3,P1043,1,22.02,0.0,22.02
T200162,1,P1045,3,60.9,0.0,182.7
T200162,2,P1058,3,108.73,0.0,326.19
T200162,3,P1040,2,34.74,0.0,69.48
T200162,4,P1003,1,22.04,0.0,22.04
T200162,5,P1018,3,179.47,80.76,457.65
T200162,6,P1011,4,120.52,0.0,482.08
T200162,7,P1001,3,44.14,0.0,132.42
T200163,1,P1014,1,59.56,11.91,47.65
T200164,1,P1053,2,140.48,0.0,280.96
T200164,2,P1042,3,38.25,0.0,114.75
T200164,3,P1046,1,26.19,0.0,26.19
T200164,4,P1012,2,89.93,35.97,143.89
T200164,5,P1011,1,124.17,24.83,99.34
T200164,6,P1041,2,122.98,0.0,245.96
T200165,1,P1012,2,93.02,27.91,158.13
T200165,2,P1005,2,47.91,0.0,95.82
T200166,1,P1056,3,67.13,0.0,201.39
T200166,2,P1057,1,44.51,0.0,44.51
T200166,3,P1058,3,105.3,0.0,315.9
T200167,1,P1081,2,764.22,0.0,1528.44
T200168,1,P1000,2,33.76,10.13,57.39
T200168,2,P1004,1,67.31,13.46,53.85
T200168,3,P1010,1,76.29,0.0,76.29
T200169,1,P1037,1,61.84,9.28,52.56
T200169,2,P1056,1,66.47,9.97,56.5
T200170,1,P1000,2,47.76,0.0,95.52
T200170,2,P1052,4,205.45,82.18,739.62
T200170,3,P1042,2,53.06,21.22,84.9
T200171,1,P1049,2,349.32,69.86,628.78
T200171,2,P1038,3,42.7,12.81,115.29
T200171,3,P1039,2,103.66,62.2,145.12
T200171,4,P1000,3,48.74,0.0,146.22
T200171,5,P1040,3,47.8,0.0,143.4
T200171,6,P1042,4,52.15,31.29,177.31
T200171,7,P1085,2,208.82,125.29,292.35
T200171,8,P1007,2,152.91,0.0,305.82
T200172,1,P1085,1,211.02,0.0,211.02
T200172,2,P1042,1,53.19,0.0,53.19
T200172,3,P1072,2,138.47,0.0,276.94
T200172,4,P1074,2,502.83,150.85,854.81
T200173,1,P1049,2,357.12,0.0,714.24
T200173,2,P1038,1,41.67,0.0,41.67
T200173,3,P1044,2,61.08,0.0,122.16
T200173,4,P1079,1,276.02,41.4,234.62
T200174,1,P1005,1,67.16,0.0,67.16
T200174,2,P1024,2,198.55,0.0,397.1
T200174,3,P1045,2,83.64,0.0,167.28
T200174,4,P1038,2,41.29,12.39,70.19
T200174,5,P1053,3,207.01,0.0,621.03
T200175,1,P1038,2,41.26,0.0,82.52
T200175,2,P1011,2,172.08,34.42,309.74
T200175,3,P1052,2,205.08,0.0,410.16
T200175,4,P1002,2,37.89,15.16,60.62
T200175,5,P1067,3,229.04,137.42,549.7
T200176,1,P1004,1,97.59,29.28,68.31
T200176,2,P1030,2,108.16,43.26,173.06
T200176,3,P1038,1,41.41,0.0,41.41
T200176,4,P1042,2,52.43,0.0,104.86
T200176,5,P1046,1,37.38,0.0,37.38
T200176,6,P1021,1,342.97,0.0,342.97
T200177,1,P1073,1,130.59,26.12,104.47
T200177,2,P1036,2,73.1,0.0,146.2
T200177,3,P1044,1,58.57,0.0,58.57
T200177,4,P1021,4,339.64,407.57,950.99
T200178,1,P1001,1,64.7,19.41,45.29
T200178,2,P1013,1,51.53,10.31,41.22
T200178,3,P1005,3,67.79,0.0,203.37
T200178,4,P1071,2,108.76,65.26,152.26
T200179,1,P1074,2,506.04,303.62,708.46
T200179,2,P1075,1,147.88,0.0,147.88
T200179,3,P1076,3,210.63,0.0,631.89
T200179,4,P1022,2,93.78,56.27,131.29
T200180,1,P1046,2,38.89,23.33,54.45
T200180,2,P1024,2,196.62,117.97,275.27
T200180,3,P1059,3,507.24,228.26,1293.46
T200180,4,P1043,3,31.31,28.18,65.75
T200181,1,P1045,1,86.67,0.0,86.67
T200181,2,P1038,2,42.2,0.0,84.4
T200181,3,P1048,3,22.15,0.0,66.45
T200181,4,P1015,1,48.52,0.0,48.52
T200182,1,P1030,1,106.84,0.0,106.84
T200182,2,P1040,3,47.64,0.0,142.92
T200182,3,P1005,1,66.62,9.99,56.63
T200182,4,P1078,3,264.51,119.03,674.5
T200182,5,P1015,3,49.07,0.0,147.21
T200183,1,P1013,2,52.58,31.55,73.61
T200183,2,P1014,1,84.49,0.0,84.49
T200183,3,P1008,2,200.65,60.2,341.1
T200184,1,P1000,1,47.86,0.0,47.86
T200184,2,P1004,2,98.19,19.64,176.74
T200184,3,P1010,2,108.32,43.33,173.31
T200184,4,P1078,2,274.96,0.0,549.92
T200184,5,P1072,1,139.57,0.0,139.57
T200185,1,P1033,2,119.33,0.0,238.66
T200185,2,P1024,1,188.61,0.0,188.61
T200185,3,P1052,2,200.68,40.14,361.22
T200185,4,P1008,1,206.03,0.0,206.03
T200185,5,P1078,1,261.62,78.49,183.13
T200185,6,P1009,3,102.18,45.98,260.56
T200186,1,P1066,4,47.48,0.0,189.92
T200186,2,P1034,1,149.06,0.0,149.06
T200186,3,P1046,1,38.59,0.0,38.59
T200186,4,P1055,1,172.34,34.47,137.87
T200186,5,P1045,1,84.9,0.0,84.9
T200187,1,P1035,1,304.08,60.82,243.26
T200187,2,P1019,1,195.11,29.27,165.84
T200187,3,P1057,2,63.96,0.0,127.92
T200187,4,P1038,2,41.58,0.0,83.16
T200187,5,P1012,1,130.33,0.0,130.33
T200188,1,P1006,2,27.63,11.05,44.21
T200188,2,P1019,1,193.51,0.0,193.51
T200188,3,P1062,2,528.34,0.0,1056.68
T200188,4,P1074,1,502.74,0.0,502.74
T200188,5,P1002,3,38.45,11.54,103.81
T200188,6,P1038,2,41.78,12.53,71.03
T200189,1,P1006,1,26.73,0.0,26.73
T200189,2,P1056,2,97.45,0.0,194.9
T200189,3,P1077,1,408.96,81.79,327.17
T200189,4,P1034,3,144.75,0.0,434.25
T200189,5,P1026,3,130.58,117.52,274.22
T200189,6,P1073,2,126.07,0.0,252.14
T200189,7,P1022,1,89.7,17.94,71.76
T200190,1,P1041,3,173.93,0.0,521.79
T200190,2,P1032,2,43.18,8.64,77.72
T200190,3,P1035,1,313.65,0.0,313.65
T200191,1,P1025,3,142.2,0.0,426.6
T200191,2,P1011,2,171.89,68.76,275.02
T200191,3,P1031,1,47.86,9.57,38.29
T200192,1,P1038,4,41.94,50.33,117.43
T200192,2,P1071,1,107.77,0.0,107.77
T200192,3,P1041,1,172.99,25.95,147.04
T200192,4,P1077,3,411.13,0.0,1233.39
T200192,5,P1040,4,47.13,0.0,188.52
T200193,1,P1069,4,98.52,39.41,354.67
T200193,2,P1049,2,359.47,0.0,718.94
T200193,3,P1045,2,86.23,34.49,137.97
T200193,4,P1078,4,261.4,209.12,836.48
T200193,5,P1074,2,481.86,192.74,770.98
T200193,6,P1013,1,52.34,5.23,47.11
T200194,1,P1021,1,296.37,88.91,207.46
T200194,2,P1022,2,82.06,0.0,164.12
T200194,3,P1023,1,69.11,0.0,69.11
T200194,4,P1058,1,133.98,0.0,133.98
T200194,5,P1084,3,374.17,0.0,1122.51
T200195,1,P1002,2,33.75,0.0,67.5
T200195,2,P1005,2,57.46,0.0,114.92
T200195,3,P1057,1,57.12,8.57,48.55
T200195,4,P1034,1,130.37,0.0,130.37
T200195,5,P1053,3,183.38,0.0,550.14
T200195,6,P1071,3,91.87,0.0,275.61
T200195,7,P1087,1,763.78,0.0,763.78
T200196,1,P1033,1,100.94,0.0,100.94
T200196,2,P1007,1,130.26,0.0,130.26
T200196,3,P1016,2,36.58,0.0,73.16
T200196,4,P1024,2,164.86,0.0,329.72
T200196,5,P1061,3,263.63,0.0,790.89
T200196,6,P1086,1,1768.03,0.0,1768.03
T200197,1,P1049,1,319.37,0.0,319.37
T200197,2,P1038,1,37.74,5.66,32.08
T200197,3,P1039,1,90.15,0.0,90.15
T200198,1,P1085,2,181.88,0.0,363.76
T200198,2,P1000,3,43.1,0.0,129.3
T200199,1,P1000,2,41.73,0.0,83.46
T200199,2,P1067,1,206.96,0.0,206.96
T200199,3,P1029,3,33.87,0.0,101.61
T200199,4,P1003,2,27.98,0.0,55.96
T200199,5,P1030,2,91.08,0.0,182.16
T200199,6,P1023,1,70.03,0.0,70.03
T200200,1,P1006,1,34.71,0.0,34.71
T200200,2,P1019,3,257.67,0.0,773.01
T200200,3,P1028,1,274.58,0.0,274.58
T200200,4,P1071,1,143.05,21.46,121.59
T200200,5,P1049,1,458.42,0.0,458.42
T200200,6,P1005,3,85.45,0.0,256.35
T200200,7,P1040,3,65.3,0.0,195.9
T200200,8,P1004,2,126.96,0.0,253.92
T200200,9,P1088,1,401.89,0.0,401.89
T200200,10,P1032,3,54.25,0.0,162.75
T200200,11,P1026,1,167.92,0.0,167.92
T200201,1,P1000,1,64.44,0.0,64.44
T200201,2,P1004,2,123.58,0.0,247.16
T200201,3,P1010,1,144.11,0.0,144.11
T200201,4,P1042,2,70.0,0.0,140.0
T200201,5,P1030,1,137.36,0.0,137.36
T200201,6,P1006,3,34.75,0.0,104.25
T200201,7,P1060,2,497.38,0.0,994.76
T200201,8,P1063,2,124.99,0.0,249.98
T200201,9,P1079,1,356.7,35.67,321.03
T200201,10,P1044,2,79.75,47.85,111.65
T200201,11,P1066,2,63.43,0.0,126.86
T200202,1,P1074,2,650.9,260.36,1041.44
T200202,2,P1075,4,199.23,0.0,796.92
T200202,3,P1076,1,282.69,0.0,282.69
T200202,4,P1004,2,124.18,0.0,248.36
T200203,1,P1062,1,718.28,0.0,718.28
T200203,2,P1063,3,127.05,0.0,381.15
T200203,3,P1064,1,288.04,0.0,288.04
T200203,4,P1073,1,170.65,0.0,170.65
T200203,5,P1000,1,62.85,0.0,62.85
T200203,6,P1005,3,89.26,0.0,267.78
T200204,1,P1040,2,64.92,0.0,129.84
T200204,2,P1036,1,94.67,0.0,94.67
T200204,3,P1031,3,64.72,0.0,194.16
T200204,4,P1037,2,111.63,0.0,223.26
T200204,5,P1033,3,158.47,47.54,427.87
T200204,6,P1039,1,135.13,0.0,135.13
T200204,7,P1077,1,541.02,54.1,486.92
T200204,8,P1004,1,124.13,24.83,99.3
T200204,9,P1016,2,53.47,0.0,106.94
T200204,10,P1018,2,321.6,0.0,643.2
T200204,11,P1005,1,85.57,0.0,85.57
T200204,12,P1030,2,140.04,0.0,280.08
T200205,1,P1021,1,448.51,0.0,448.51
T200205,2,P1022,1,123.04,0.0,123.04
T200205,3,P1023,2,106.1,0.0,212.2
T200205,4,P1042,3,67.55,0.0,202.65
T200205,5,P1071,2,143.25,0.0,286.5
T200205,6,P1004,2,126.43,0.0,252.86
T200205,7,P1029,1,50.88,0.0,50.88
T200206,1,P1071,2,144.01,28.8,259.22
T200206,2,P1069,1,128.16,0.0,128.16
T200206,3,P1029,4,48.25,0.0,193.0
T200206,4,P1070,2,95.57,0.0,191.14
T200206,5,P1043,1,40.22,0.0,40.22
T200206,6,P1028,3,260.37,0.0,781.11
T200206,7,P1037,2,108.86,0.0,217.72
T200206,8,P1005,2,85.79,0.0,171.58
T200206,9,P1033,2,149.88,0.0,299.76
T200206,10,P1015,1,65.38,0.0,65.38
T200206,11,P1034,2,185.34,0.0,370.68
T200207,1,P1049,1,474.91,47.49,427.42
T200207,2,P1038,3,55.15,0.0,165.45
T200207,3,P1039,1,134.58,13.46,121.12
T200207,4,P1029,1,48.52,0.0,48.52
T200208,1,P1027,2,240.01,0.0,480.02
T200208,2,P1029,3,48.97,0.0,146.91
T200208,3,P1006,2,34.89,0.0,69.78
T200208,4,P1041,2,229.02,0.0,458.04
T200208,5,P1021,1,458.85,91.77,367.08
T200208,6,P1031,1,65.41,0.0,65.41
T200209,1,P1013,1,68.06,6.81,61.25
T200209,2,P1014,4,114.62,91.7,366.78
T200209,3,P1008,2,271.57,0.0,543.14
T200209,4,P1036,3,95.87,0.0,287.61
T200209,5,P1007,2,197.25,0.0,394.5
T200209,6,P1033,2,151.49,0.0,302.98
T200209,7,P1029,1,49.88,0.0,49.88
T200209,8,P1004,3,125.2,0.0,375.6
T200209,9,P1045,2,109.14,0.0,218.28
T200209,10,P1040,2,64.47,0.0,128.94
T200210,1,P1049,2,457.07,0.0,914.14
T200210,2,P1018,2,325.74,0.0,651.48
T200210,3,P1005,2,85.08,0.0,170.16
T200210,4,P1033,2,155.73,0.0,311.46
T200210,5,P1028,2,262.89,157.73,368.05
T200210,6,P1030,2,141.81,0.0,283.62
T200210,7,P1023,2,106.76,0.0,213.52
T200210,8,P1082,1,178.78,17.88,160.9
T200210,9,P1015,2,63.17,0.0,126.34
T200210,10,P1020,3,208.19,0.0,624.57
T200210,11,P1044,1,76.48,0.0,76.48
T200210,12,P1046,1,48.91,0.0,48.91
T200211,1,P1067,1,300.64,0.0,300.64
T200211,2,P1034,5,185.58,139.18,788.72
T200211,3,P1032,1,54.63,0.0,54.63
T200211,4,P1045,1,111.07,0.0,111.07
T200211,5,P1023,2,104.65,0.0,209.3
T200211,6,P1031,2,64.25,0.0,128.5
T200211,7,P1005,3,85.23,0.0,255.69
T200211,8,P1083,3,113.56,0.0,340.68
T200211,9,P1082,4,178.89,0.0,715.56
T200211,10,P1014,1,109.23,0.0,109.23
T200211,11,P1017,1,99.76,0.0,99.76
T200211,12,P1042,1,70.81,21.24,49.57
T200212,1,P1083,1,108.73,0.0,108.73
T200212,2,P1044,1,75.91,0.0,75.91
T200212,3,P1015,4,62.76,0.0,251.04
T200212,4,P1004,1,128.26,0.0,128.26
T200212,5,P1034,2,185.45,0.0,370.9
T200212,6,P1037,3,109.33,0.0,327.99
T200212,7,P1025,1,185.42,18.54,166.88
T200212,8,P1033,1,157.22,0.0,157.22
T200212,9,P1079,4,362.34,0.0,1449.36
T200213,1,P1025,1,187.42,0.0,187.42
T200213,2,P1011,2,221.07,0.0,442.14
T200213,3,P1031,2,65.34,0.0,130.68
T200213,4,P1040,4,64.78,51.82,207.3
T200213,5,P1034,2,186.89,0.0,373.78
T200213,6,P1029,2,50.25,0.0,100.5
T200213,7,P1033,2,152.03,0.0,304.06
T200213,8,P1002,1,48.46,0.0,48.46
T200213,9,P1005,2,87.83,17.57,158.09
T200214,1,P1025,1,184.14,0.0,184.14
T200214,2,P1011,2,225.25,0.0,450.5
T200214,3,P1031,2,62.63,0.0,125.26
T200214,4,P1083,2,112.85,0.0,225.7
T200214,5,P1056,2,122.25,0.0,244.5
T200214,6,P1030,1,137.21,0.0,137.21
T200214,7,P1013,2,71.17,0.0,142.34
T200214,8,P1015,2,64.63,0.0,129.26
T200215,1,P1038,2,55.35,0.0,110.7
T200215,2,P1009,1,134.66,26.93,107.73
T200215,3,P1029,2,50.7,0.0,101.4
T200215,4,P1072,2,186.16,0.0,372.32
T200215,5,P1005,1,87.82,26.35,61.47
T200215,6,P1086,2,2674.22,0.0,5348.44
T200215,7,P1033,2,155.84,62.34,249.34
T200215,8,P1068,2,242.76,0.0,485.52
T200216,1,P1083,1,114.25,0.0,114.25
T200216,2,P1070,2,98.55,59.13,137.97
T200216,3,P1082,1,181.85,0.0,181.85
T200216,4,P1043,2,41.74,16.7,66.78
T200216,5,P1037,6,110.53,0.0,663.18
T200216,6,P1033,2,152.38,0.0,304.76
T200217,1,P1031,2,62.31,0.0,124.62
T200217,2,P1009,2,135.93,0.0,271.86
T200217,3,P1037,2,114.4,0.0,228.8
T200217,4,P1069,4,127.18,0.0,508.72
T200217,5,P1005,1,89.88,0.0,89.88
T200217,6,P1076,2,273.86,0.0,547.72
T200217,7,P1024,1,255.76,0.0,255.76
T200217,8,P1032,3,56.53,0.0,169.59
T200217,9,P1060,2,487.81,0.0,975.62
T200217,10,P1006,3,35.53,0.0,106.59
T200217,11,P1004,1,128.13,0.0,128.13
T200218,1,P1016,1,54.38,10.88,43.5
T200218,2,P1031,3,63.23,0.0,189.69
T200218,3,P1037,1,111.31,0.0,111.31
T200218,4,P1078,1,359.5,0.0,359.5
T200218,5,P1069,2,127.46,50.98,203.94
T200218,6,P1040,3,63.06,18.92,170.26
T200218,7,P1006,2,36.2,0.0,72.4
T200219,1,P1033,2,153.26,0.0,306.52
T200219,2,P1052,1,274.05,0.0,274.05
T200219,3,P1036,2,96.68,0.0,193.36
T200219,4,P1009,1,130.31,19.55,110.76
T200219,5,P1077,2,533.39,0.0,1066.78
T200219,6,P1007,1,196.97,0.0,196.97
T200219,7,P1067,2,310.27,0.0,620.54
T200220,1,P1052,2,260.3,0.0,520.6
T200220,2,P1005,2,87.56,0.0,175.12
T200220,3,P1006,2,34.32,10.3,58.34
T200220,4,P1081,2,1358.35,543.34,2173.36
T200220,5,P1029,1,49.22,0.0,49.22
T200220,6,P1088,2,420.31,0.0,840.62
T200220,7,P1032,2,55.11,11.02,99.2
T200220,8,P1046,2,50.34,0.0,100.68
T200220,9,P1039,2,134.09,0.0,268.18
T200220,10,P1037,1,108.74,0.0,108.74
T200220,11,P1003,1,42.21,0.0,42.21
T200220,12,P1024,1,247.78,24.78,223.0
T200221,1,P1004,2,128.3,0.0,256.6
T200221,2,P1029,2,49.53,0.0,99.06
T200221,3,P1015,1,62.99,18.9,44.09
T200221,4,P1008,1,267.53,40.13,227.4
T200221,5,P1082,4,177.2,0.0,708.8
T200221,6,P1016,2,56.47,0.0,112.94
T200221,7,P1061,1,405.3,0.0,405.3
T200221,8,P1071,1,141.47,0.0,141.47
T200221,9,P1062,2,725.97,0.0,1451.94
T200221,10,P1001,2,82.89,0.0,165.78
T200221,11,P1050,1,831.41,0.0,831.41
T200222,1,P1040,4,62.53,0.0,250.12
T200222,2,P1018,2,316.26,0.0,632.52
T200222,3,P1038,1,55.41,0.0,55.41
T200222,4,P1032,2,55.85,0.0,111.7
T200222,5,P1030,4,141.83,0.0,567.32
T200222,6,P1000,1,63.52,0.0,63.52
T200222,7,P1082,1,178.9,0.0,178.9
T200223,1,P1052,5,261.04,0.0,1305.2
T200223,2,P1053,1,264.73,0.0,264.73
T200223,3,P1054,3,370.95,0.0,1112.85
T200223,4,P1062,2,688.93,0.0,1377.86
T200223,5,P1000,2,65.26,0.0,130.52
T200223,6,P1031,1,64.41,0.0,64.41
T200223,7,P1079,2,363.51,0.0,727.02
T200223,8,P1061,3,389.45,0.0,1168.35
T200223,9,P1032,3,56.32,0.0,168.96
T200223,10,P1014,2,110.76,0.0,221.52
T200223,11,P1035,4,409.46,0.0,1637.84
T200224,1,P1062,2,695.95,0.0,1391.9
T200224,2,P1073,3,170.41,0.0,511.23
T200224,3,P1082,2,186.8,37.36,336.24
T200224,4,P1063,1,122.62,0.0,122.62
T200224,5,P1000,1,64.56,0.0,64.56
T200224,6,P1079,4,362.36,0.0,1449.44
T200224,7,P1032,5,54.04,0.0,270.2
T200224,8,P1070,1,100.26,0.0,100.26
T200224,9,P1039,1,134.71,0.0,134.71
T200224,10,P1033,2,152.54,0.0,305.08
T200224,11,P1053,2,269.48,0.0,538.96
T200224,12,P1003,4,40.02,0.0,160.08
T200225,1,P1042,2,70.89,0.0,141.78
T200225,2,P1005,2,89.32,0.0,178.64
T200225,3,P1044,1,76.33,0.0,76.33
T200225,4,P1014,2,114.93,0.0,229.86
T200225,5,P1006,2,35.24,14.1,56.38
T200225,6,P1017,1,100.35,0.0,100.35
T200225,7,P1034,2,189.52,0.0,379.04
T200225,8,P1007,1,199.64,0.0,199.64
T200225,9,P1087,1,1138.64,0.0,1138.64
T200225,10,P1037,2,109.5,0.0,219.0
T200226,1,P1025,1,181.44,27.22,154.22
T200226,2,P1011,3,227.57,0.0,682.71
T200226,3,P1068,3,235.9,0.0,707.7
T200226,4,P1005,1,88.69,0.0,88.69
T200226,5,P1006,2,34.77,0.0,69.54
T200226,6,P1017,2,95.74,0.0,191.48
T200226,7,P1030,1,143.86,0.0,143.86
T200226,8,P1079,1,370.45,0.0,370.45
T200226,9,P1014,4,108.45,43.38,390.42
T200227,1,P1030,2,137.91,0.0,275.82
T200227,2,P1000,2,61.88,0.0,123.76
T200227,3,P1033,1,158.33,0.0,158.33
T200227,4,P1037,1,110.24,0.0,110.24
T200227,5,P1015,2,62.46,0.0,124.92
T200227,6,P1034,3,185.6,0.0,556.8
T200227,7,P1055,2,230.12,0.0,460.24
T200227,8,P1052,1,269.77,0.0,269.77
T200228,1,P1052,1,262.12,0.0,262.12
T200228,2,P1053,2,273.02,54.6,491.44
T200228,3,P1054,1,375.41,0.0,375.41
T200228,4,P1077,3,534.57,0.0,1603.71
T200229,1,P1001,1,85.82,0.0,85.82
T200229,2,P1015,1,64.25,0.0,64.25
T200229,3,P1057,3,84.81,0.0,254.43
T200229,4,P1032,1,56.35,0.0,56.35
T200229,5,P1030,2,142.04,0.0,284.08
T200229,6,P1040,2,65.08,0.0,130.16
T200229,7,P1056,2,128.61,0.0,257.22
T200230,1,P1000,1,63.71,0.0,63.71
T200230,2,P1004,4,122.29,0.0,489.16
T200230,3,P1010,3,141.78,0.0,425.34
T200230,4,P1032,2,56.29,0.0,112.58
T200230,5,P1005,2,86.25,0.0,172.5
T200230,6,P1056,2,127.05,0.0,254.1
T200230,7,P1002,3,49.96,0.0,149.88
T200231,1,P1005,1,88.58,0.0,88.58
T200231,2,P1037,1,110.78,0.0,110.78
T200231,3,P1010,2,140.21,0.0,280.42
T200231,4,P1033,3,153.8,0.0,461.4
T200231,5,P1079,1,356.44,0.0,356.44
T200231,6,P1030,1,137.86,13.79,124.07
T200231,7,P1024,1,245.56,0.0,245.56
T200231,8,P1004,5,123.81,0.0,619.05
T200232,1,P1067,3,308.35,0.0,925.05
T200232,2,P1021,2,454.28,0.0,908.56
T200232,3,P1029,2,49.12,0.0,98.24
T200232,4,P1035,1,414.0,0.0,414.0
T200232,5,P1006,3,35.7,0.0,107.1
T200232,6,P1052,1,271.47,0.0,271.47
T200232,7,P1023,1,103.1,0.0,103.1
T200232,8,P1022,3,116.93,0.0,350.79
T200232,9,P1042,1,67.18,0.0,67.18
T200233,1,P1005,2,85.4,0.0,170.8
T200233,2,P1069,3,122.91,0.0,368.73
T200233,3,P1045,2,114.82,0.0,229.64
T200234,1,P1029,1,50.79,0.0,50.79
T200234,2,P1008,2,265.95,0.0,531.9
T200234,3,P1033,4,151.59,0.0,606.36
T200234,4,P1088,1,400.49,0.0,400.49
T200234,5,P1082,2,187.13,0.0,374.26
T200235,1,P1000,2,64.21,0.0,128.42
T200235,2,P1012,4,163.56,0.0,654.24
T200235,3,P1018,2,317.42,0.0,634.84
T200236,1,P1083,1,112.09,0.0,112.09
T200236,2,P1020,3,213.86,0.0,641.58
T200236,3,P1032,1,54.37,0.0,54.37
T200236,4,P1033,3,151.25,0.0,453.75
T200236,5,P1071,3,140.48,0.0,421.44
T200236,6,P1008,2,271.71,0.0,543.42
T200237,1,P1021,2,459.4,0.0,918.8
T200237,2,P1022,4,120.59,0.0,482.36
T200237,3,P1034,1,196.5,39.3,157.2
T200237,4,P1045,2,113.95,0.0,227.9
T200237,5,P1042,1,70.09,0.0,70.09
T200237,6,P1030,2,137.02,0.0,274.04
T200237,7,P1037,1,108.38,0.0,108.38
T200238,1,P1052,1,269.5,0.0,269.5
T200238,2,P1053,2,273.44,0.0,546.88
T200238,3,P1044,1,75.73,0.0,75.73
T200238,4,P1029,2,48.95,0.0,97.9
T200238,5,P1019,1,256.4,0.0,256.4
T200238,6,P1067,2,296.55,0.0,593.1
T200238,7,P1018,2,325.77,0.0,651.54
T200238,8,P1068,1,234.95,0.0,234.95
T200238,9,P1057,3,83.92,0.0,251.76
T200238,10,P1070,1,98.23,0.0,98.23
T200238,11,P1056,2,126.03,0.0,252.06
T200238,12,P1037,3,108.79,0.0,326.37
T200238,13,P1079,1,363.87,0.0,363.87
T200239,1,P1056,3,122.7,0.0,368.1
T200239,2,P1057,2,82.96,0.0,165.92
T200239,3,P1080,2,553.21,0.0,1106.42
T200239,4,P1005,2,87.84,0.0,175.68
T200239,5,P1079,3,374.18,224.51,898.03
T200239,6,P1042,2,70.63,0.0,141.26
T200239,7,P1052,1,260.72,0.0,260.72
T200240,1,P1028,4,265.26,0.0,1061.04
T200240,2,P1056,4,124.26,0.0,497.04
T200240,3,P1033,1,155.17,0.0,155.17
T200240,4,P1005,1,86.91,0.0,86.91
T200240,5,P1007,2,194.87,0.0,389.74
T200240,6,P1006,2,35.07,0.0,70.14
T200240,7,P1003,2,39.92,7.98,71.86
T200240,8,P1069,3,124.75,0.0,374.25
T200240,9,P1000,3,62.81,18.84,169.59
T200241,1,P1049,1,452.49,45.25,407.24
T200241,2,P1038,1,55.89,0.0,55.89
T200241,3,P1039,2,136.65,0.0,273.3
T200241,4,P1058,1,200.72,0.0,200.72
T200241,5,P1007,4,192.09,0.0,768.36
T200241,6,P1006,2,35.33,0.0,70.66
T200242,1,P1052,1,271.13,0.0,271.13
T200242,2,P1053,1,275.11,0.0,275.11
T200242,3,P1054,2,372.11,223.27,520.95
T200242,4,P1021,3,452.68,0.0,1358.04
T200242,5,P1009,2,134.82,0.0,269.64
T200242,6,P1029,2,48.58,19.43,77.73
T200242,7,P1003,4,42.0,0.0,168.0
T200243,1,P1005,1,88.19,0.0,88.19
